country,player_name,club,position_group,squad_status,include_in_worldcup_app,manager,source_name,source_url,source_date,created_at,notes
Belgium,Amadou Onana,Aston Villa,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Nicolas Raskin,Rangers,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Youri Tielemans,Aston Villa,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Hans Vanaken,Club Brugge,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Axel Witsel,Girona,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Charles De Ketelaere,Atalanta,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Jeremy Doku,Manchester City,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Matias Fernandez-Pardo,Lille,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Romelu Lukaku,Napoli,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Dodi Lukebakio,Benfica,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Diego Moreira,Racing Strasbourg,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Alexis Saelemaekers,AC Milan,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Leandro Trossard,Arsenal,Forward,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Orjan Haskjold Nyland,Sevilla,Goalkeeper,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Egil Selvik,Watford,Goalkeeper,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Sander Tangvik,Hamburger SV,Goalkeeper,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Julian Ryerson,Borussia Dortmund,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Marcus Holmgren Pedersen,Torino,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,David Moller Wolfe,Wolverhampton,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Fredrik Bjorkan,Bodo/Glimt,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Kristoffer Ajer,Brentford,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Torbjorn Heggem,Bologna,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Leo Skiri Ostigard,Genoa,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Sondre Langas,Derby County,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Henrik Falchener,Viking,Defender,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Martin Odegaard,Arsenal,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Sander Berge,Fulham,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Fredrik Aursnes,Benfica,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Patrick Berg,Bodo/Glimt,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Kristian Thorstvedt,Sassuolo,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Morten Thorsby,Cremonese,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Thelo Aasgaard,Rangers,Midfielder,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Erling Haaland,Manchester City,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Alexander Sorloth,Atletico Madrid,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Jorgen Strand Larsen,Crystal Palace,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Antonio Nusa,RB Leipzig,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Oscar Bobb,Fulham,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Andreas Schjelderup,Benfica,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Norway,Jens Petter Hauge,Bodo/Glimt,Forward,Announced squad,TRUE,Stale Solbakken,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Edouard Mendy,Al-Ahli,Goalkeeper,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Mory Diaw,Le Havre AC,Goalkeeper,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Yehvann Diouf,OGC Nice,Goalkeeper,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Krepin Diatta,AS Monaco,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Antoine Mendy,OGC Nice,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Kalidou Koulibaly,Al-Hilal,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,El Hadji Malick Diouf,West Ham United,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Mamadou Sarr,Chelsea,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Moussa Niakhate,Lyon,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Moustapha Mbow,Paris FC,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Abdoulaye Seck,Maccabi Haifa,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Ismail Jakobs,Galatasaray SK,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Ilay Camara,Anderlecht,Defender,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Idrissa Gana Gueye,Everton,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Pape Gueye,Villarreal CF,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Lamine Camara,AS Monaco,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Habib Diarra,Sunderland,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Pathe Ciss,Rayo Vallecano,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Pape Matar Sarr,Tottenham Hotspur,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Bara Sapoko Ndiaye,Bayern Munich,Midfielder,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Sadio Mane,Al-Nassr,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Ismaila Sarr,Crystal Palace,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Iliman Ndiaye,Everton,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Assane Diao,Como,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Ibrahim Mbaye,PSG,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Nicolas Jackson,Chelsea,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Bamba Dieng,Lorient,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Senegal,Cherif Ndiaye,Samsunspor,Forward,Announced squad,TRUE,Pape Thiaw,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
South Korea,Jo Hyeon-woo,Ulsan,Goalkeeper,Announced squad,TRUE,Hong Myung-bo,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
South Korea,Kim Seung-gyu,FC Tokyo,Goalkeeper,Announced squad,TRUE,Hong Myung-bo,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
South Korea,Song Bum-keun,Jeonbuk,Goalkeeper,Announced squad,TRUE,Hong Myung-bo,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
South Korea,Kim Moon-hwan,Daejeon,Defender,Announced squad,TRUE,Hong Myung-bo,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
